order_id,customer_id,order_date,payment_method,order_status
655,423,2025-07-04,신용카드,취소
656,432,2026-03-25,무통장입금,배송완료
657,551,2025-12-09,간편결제,배송완료
658,485,2025-11-09,휴대폰결제,배송완료
659,758,2025-08-23,신용카드,배송완료
660,441,2025-11-19,신용카드,배송완료
661,919,2026-05-26,휴대폰결제,배송완료
662,125,2026-02-09,휴대폰결제,취소
663,327,2025-12-20,휴대폰결제,배송완료
664,1196,2026-05-21,신용카드,배송완료
665,825,2025-06-30,간편결제,배송완료
666,625,2026-03-14,신용카드,배송완료
667,524,2025-10-28,간편결제,배송완료
668,1003,2026-03-14,계좌이체,배송완료
669,697,2025-03-09,간편결제,배송완료
670,534,2026-01-07,계좌이체,배송완료
671,966,2025-12-05,간편결제,배송완료
672,1031,2026-01-27,계좌이체,배송완료
673,731,2025-03-13,신용카드,배송완료
674,110,2026-04-25,간편결제,배송완료
675,513,2025-12-18,신용카드,환불
676,257,2026-02-10,간편결제,배송완료
677,159,2025-08-26,신용카드,배송완료
678,463,2025-05-13,신용카드,취소
679,1185,2025-12-08,휴대폰결제,배송완료
680,531,2026-05-13,간편결제,배송완료
681,357,2025-02-28,신용카드,배송완료
682,360,2025-03-29,신용카드,배송완료
683,459,2025-10-12,신용카드,취소
684,183,2026-06-10,계좌이체,배송완료
685,110,2026-01-08,계좌이체,배송완료
686,1094,2026-04-28,간편결제,배송완료
687,790,2025-01-29,간편결제,배송완료
688,720,2026-05-13,무통장입금,배송완료
689,484,2025-02-28,간편결제,배송완료
690,624,2025-05-20,간편결제,배송완료
691,184,2025-11-12,간편결제,배송완료
692,112,2026-05-24,간편결제,배송완료
693,542,2025-12-13,계좌이체,배송완료
694,114,2025-01-10,간편결제,취소
695,579,2026-06-25,신용카드,배송완료
696,977,2025-02-19,계좌이체,배송완료
697,983,2026-05-07,간편결제,배송완료
698,338,2025-03-25,신용카드,배송완료
699,608,2025-06-13,계좌이체,배송완료
700,264,2025-05-12,신용카드,배송완료
701,1112,2025-10-01,신용카드,배송완료
702,854,2025-01-03,휴대폰결제,배송완료
703,335,2025-06-10,간편결제,배송완료
704,815,2025-06-03,간편결제,배송완료
705,379,2025-09-08,계좌이체,배송완료
706,1059,2026-04-06,간편결제,환불
707,940,2025-02-02,계좌이체,배송완료
708,877,2025-05-14,신용카드,배송완료
709,843,2026-07-08,신용카드,배송완료
710,977,2025-07-29,신용카드,배송완료
711,682,2025-05-02,계좌이체,배송완료
712,793,2026-02-08,계좌이체,배송완료
713,895,2025-12-08,휴대폰결제,배송완료
714,282,2025-06-27,계좌이체,배송완료
715,936,2025-09-23,간편결제,배송완료
716,1171,2025-05-30,휴대폰결제,배송완료
717,829,2025-11-02,간편결제,배송완료
718,837,2025-04-15,휴대폰결제,배송완료
719,662,2025-01-31,간편결제,배송완료
720,1122,2025-03-24,신용카드,배송완료
721,779,2025-01-23,계좌이체,배송완료
722,710,2025-09-21,신용카드,환불
723,748,2025-07-09,간편결제,배송완료
724,208,2025-04-13,간편결제,배송완료
725,191,2025-12-29,휴대폰결제,배송완료
726,864,2025-12-15,신용카드,배송완료
727,940,2025-07-06,휴대폰결제,배송완료
728,1184,2026-01-29,신용카드,배송완료
729,892,2025-09-01,신용카드,배송완료
730,453,2026-04-27,신용카드,배송완료
731,1150,2025-09-29,신용카드,취소
732,81,2025-01-11,계좌이체,배송완료
733,1149,2025-12-19,신용카드,배송완료
734,81,2025-08-11,간편결제,배송완료
735,7,2026-05-18,간편결제,배송완료
736,1054,2025-11-03,간편결제,배송완료
737,851,2026-06-01,신용카드,배송완료
738,264,2025-01-05,간편결제,취소
739,740,2026-03-04,계좌이체,배송완료
740,1072,2025-06-24,계좌이체,배송완료
741,665,2025-12-30,신용카드,배송완료
742,250,2026-01-19,신용카드,배송완료
743,32,2025-11-30,신용카드,배송완료
744,732,2025-08-06,신용카드,배송완료
745,1141,2025-06-13,신용카드,배송완료
746,751,2026-01-16,휴대폰결제,배송준비
747,374,2025-07-26,간편결제,배송완료
748,566,2025-01-10,간편결제,배송완료
749,813,2025-05-25,신용카드,환불
750,759,2025-02-05,신용카드,배송완료
751,513,2025-04-23,무통장입금,배송완료
752,205,2025-08-02,신용카드,배송완료
753,73,2026-06-26,신용카드,배송완료
754,256,2025-07-28,신용카드,배송완료
755,187,2025-11-11,계좌이체,배송준비
756,114,2025-12-17,간편결제,취소
757,551,2025-04-25,신용카드,배송중
758,321,2025-12-05,무통장입금,배송완료
759,666,2026-01-28,간편결제,취소
760,862,2026-07-27,신용카드,배송완료
761,1180,2026-01-23,신용카드,배송완료
762,809,2025-12-28,신용카드,배송완료
763,399,2025-03-24,간편결제,배송완료
764,116,2025-09-25,신용카드,배송완료
765,885,2026-07-02,간편결제,배송완료
766,680,2025-06-13,휴대폰결제,배송완료
767,848,2025-02-19,신용카드,배송완료
768,837,2026-07-14,신용카드,배송중
769,334,2025-03-03,무통장입금,배송완료
770,679,2025-04-14,간편결제,배송완료
771,1058,2025-09-11,간편결제,배송완료
772,365,2025-04-30,신용카드,환불
773,149,2025-07-24,간편결제,배송완료
774,857,2026-07-22,계좌이체,배송중
775,132,2025-12-02,신용카드,배송완료
776,583,2026-07-07,신용카드,배송완료
777,670,2025-11-05,신용카드,배송완료
778,167,2025-04-26,무통장입금,배송중
779,159,2025-12-22,신용카드,배송완료
780,570,2025-04-19,간편결제,배송완료
781,1078,2026-06-06,휴대폰결제,배송완료
782,60,2026-02-18,무통장입금,배송완료
783,129,2025-11-27,간편결제,배송완료
784,437,2025-07-30,간편결제,배송중
785,85,2025-04-20,신용카드,배송완료
786,388,2025-04-26,신용카드,환불
787,611,2025-01-26,간편결제,배송완료
788,1063,2025-04-15,무통장입금,배송완료
789,1009,2026-04-16,휴대폰결제,취소
790,697,2025-08-14,계좌이체,배송완료
791,841,2025-11-22,신용카드,배송완료
792,142,2025-06-16,신용카드,배송완료
793,1131,2026-05-19,간편결제,배송완료
794,241,2026-06-19,간편결제,배송완료
795,785,2026-04-12,신용카드,배송완료
796,343,2025-09-24,무통장입금,배송완료
797,129,2025-08-19,신용카드,배송완료
798,335,2025-02-10,휴대폰결제,배송완료
799,864,2025-12-08,무통장입금,배송완료
800,1088,2026-01-09,신용카드,배송완료
801,584,2025-12-11,간편결제,결제완료
802,1055,2025-07-19,계좌이체,배송완료
803,73,2026-07-09,신용카드,배송완료
804,1090,2025-11-13,신용카드,배송완료
805,302,2026-05-31,계좌이체,배송완료
806,1092,2026-01-30,신용카드,배송완료
807,866,2026-04-22,신용카드,배송완료
808,865,2026-03-14,간편결제,배송완료
809,853,2026-05-16,신용카드,배송완료
810,482,2025-10-21,신용카드,배송완료
811,447,2026-01-11,신용카드,취소
812,470,2026-05-16,간편결제,배송완료
813,337,2025-06-19,신용카드,배송완료
814,148,2025-11-29,신용카드,배송완료
815,759,2025-04-03,신용카드,환불
816,166,2025-11-21,무통장입금,취소
817,554,2026-05-09,휴대폰결제,배송완료
818,414,2025-12-06,신용카드,배송완료
819,417,2025-05-31,휴대폰결제,취소
820,1182,2025-09-19,신용카드,배송완료
821,738,2026-02-15,신용카드,배송완료
822,865,2025-02-25,신용카드,배송완료
823,669,2025-03-21,신용카드,배송완료
824,43,2025-05-15,신용카드,배송완료
825,1157,2026-01-23,무통장입금,배송완료
826,410,2026-06-05,신용카드,환불
827,1031,2025-09-13,신용카드,배송완료
828,756,2025-09-15,간편결제,배송중
829,322,2026-04-20,무통장입금,배송완료
830,815,2025-07-15,신용카드,배송완료
831,212,2026-01-29,신용카드,배송완료
832,542,2026-04-22,간편결제,환불
833,1038,2026-04-27,간편결제,배송완료
834,996,2025-12-23,신용카드,배송완료
835,1126,2026-07-30,계좌이체,결제완료
836,196,2025-10-27,계좌이체,배송완료
837,556,2025-08-05,간편결제,배송완료
838,972,2025-02-13,계좌이체,배송중
839,1191,2025-12-28,신용카드,취소
840,571,2025-09-08,신용카드,배송완료
841,202,2026-01-02,간편결제,환불
842,1175,2025-10-31,간편결제,배송완료
843,415,2025-10-25,간편결제,배송완료
844,549,2025-09-15,간편결제,배송완료
845,1038,2025-05-28,신용카드,배송완료
846,912,2025-03-07,신용카드,배송완료
847,140,2026-05-21,신용카드,배송완료
848,455,2026-03-18,간편결제,배송완료
849,118,2025-12-17,신용카드,배송중
850,388,2025-04-03,신용카드,배송완료
851,22,2025-08-11,신용카드,배송완료
852,1063,2026-05-18,간편결제,배송완료
853,1033,2026-07-25,간편결제,배송준비
854,3,2025-04-22,신용카드,취소
855,779,2025-01-14,간편결제,배송완료
856,267,2026-01-14,간편결제,배송완료
857,314,2025-08-05,간편결제,취소
858,935,2026-04-11,무통장입금,배송완료
859,167,2025-01-04,신용카드,배송완료
860,186,2025-09-10,신용카드,배송완료
861,39,2025-03-03,무통장입금,배송완료
862,1054,2025-09-02,신용카드,배송완료
863,580,2025-03-02,계좌이체,배송완료
864,858,2025-09-29,간편결제,배송완료
865,410,2025-12-03,계좌이체,배송완료
866,710,2025-07-31,간편결제,배송완료
867,53,2026-04-13,신용카드,배송완료
868,1086,2025-07-12,간편결제,배송완료
869,940,2025-08-16,간편결제,취소
870,192,2025-05-15,무통장입금,배송완료
871,206,2025-05-12,휴대폰결제,배송완료
872,720,2025-08-18,신용카드,배송완료
873,1173,2025-12-07,신용카드,배송완료
874,706,2025-12-26,신용카드,배송완료
875,379,2025-12-02,간편결제,배송완료
876,975,2026-05-09,계좌이체,배송완료
877,968,2026-01-19,간편결제,배송완료
878,632,2025-06-07,간편결제,배송완료
879,593,2025-03-03,신용카드,환불
880,223,2026-05-29,간편결제,배송완료
881,360,2025-10-28,신용카드,배송완료
882,331,2025-11-15,간편결제,결제완료
883,45,2026-01-22,간편결제,배송완료
884,264,2025-07-30,신용카드,배송완료
885,268,2025-12-27,신용카드,배송완료
886,348,2026-06-17,신용카드,환불
887,693,2025-08-27,신용카드,배송완료
888,349,2025-05-05,간편결제,배송완료
889,737,2026-07-12,계좌이체,결제완료
890,451,2025-07-01,신용카드,배송완료
891,21,2025-07-21,무통장입금,배송완료
892,876,2026-03-06,간편결제,배송완료
893,267,2025-04-08,휴대폰결제,배송완료
894,639,2026-04-27,무통장입금,배송완료
895,604,2025-09-25,신용카드,환불
896,91,2026-02-06,간편결제,취소
897,1101,2025-08-08,신용카드,배송완료
898,158,2025-12-22,신용카드,배송완료
899,1069,2025-01-18,간편결제,배송완료
900,369,2025-04-04,간편결제,배송완료
901,813,2025-02-10,무통장입금,배송완료
902,141,2026-01-10,계좌이체,배송완료
903,90,2025-03-22,간편결제,배송완료
904,680,2025-02-10,간편결제,배송완료
905,448,2025-02-13,휴대폰결제,배송완료
906,754,2025-01-25,간편결제,배송완료
907,527,2026-06-15,간편결제,배송완료
908,145,2025-03-16,신용카드,배송완료
909,759,2025-07-05,신용카드,배송완료
910,591,2026-01-08,휴대폰결제,취소
911,191,2025-03-13,신용카드,환불
912,505,2026-07-29,간편결제,배송준비
913,732,2025-01-22,신용카드,배송완료
914,612,2026-04-25,계좌이체,배송완료
915,17,2025-07-01,계좌이체,배송완료
916,314,2025-11-29,간편결제,취소
917,1073,2025-12-26,신용카드,배송완료
918,1005,2025-12-24,신용카드,배송완료
919,977,2025-07-03,무통장입금,배송완료
920,737,2025-02-15,신용카드,배송완료
921,975,2025-10-03,신용카드,배송완료
922,631,2026-05-20,간편결제,취소
923,347,2025-06-25,신용카드,환불
924,704,2025-09-02,신용카드,배송완료
925,883,2025-11-13,신용카드,배송완료
926,1194,2026-03-28,신용카드,취소
927,94,2025-04-25,신용카드,배송완료
928,712,2025-01-08,간편결제,환불
929,324,2025-03-10,신용카드,환불
930,1136,2025-10-23,계좌이체,배송완료
931,1151,2025-12-13,간편결제,취소
932,289,2026-05-08,신용카드,배송완료
933,929,2026-05-29,신용카드,배송완료
934,918,2025-07-23,신용카드,배송완료
935,78,2026-06-25,계좌이체,배송완료
936,1194,2026-04-15,신용카드,배송완료
937,758,2026-05-27,계좌이체,배송완료
938,733,2025-04-02,신용카드,배송완료
939,850,2025-10-15,신용카드,환불
940,530,2026-01-21,계좌이체,배송완료
941,610,2025-12-02,신용카드,배송완료
942,763,2025-05-19,신용카드,배송완료
943,946,2025-11-25,간편결제,배송완료
944,231,2026-01-15,계좌이체,환불
945,347,2025-07-30,간편결제,배송완료
946,232,2025-12-01,신용카드,배송완료
947,291,2025-03-08,간편결제,배송완료
948,672,2025-07-23,간편결제,배송완료
949,735,2026-04-17,간편결제,환불
950,1170,2025-06-12,간편결제,배송완료
951,441,2026-04-10,휴대폰결제,환불
952,216,2025-11-02,휴대폰결제,배송완료
953,114,2025-06-23,신용카드,배송완료
954,502,2026-07-03,신용카드,배송완료
955,189,2026-06-07,신용카드,배송완료
956,16,2025-03-08,신용카드,배송완료
957,703,2025-06-19,간편결제,배송완료
958,933,2025-09-30,계좌이체,배송완료
959,456,2025-06-15,신용카드,배송완료
960,1018,2025-06-04,신용카드,배송완료
961,1006,2026-03-02,간편결제,배송완료
962,859,2025-09-21,간편결제,결제완료
963,276,2025-06-28,간편결제,배송완료
964,109,2025-11-05,신용카드,배송완료
965,79,2026-03-06,신용카드,배송완료
966,451,2025-04-14,신용카드,배송완료
967,578,2025-03-06,신용카드,취소
968,793,2025-04-05,무통장입금,취소
969,645,2025-12-04,계좌이체,배송완료
970,230,2025-11-11,신용카드,배송완료
971,441,2026-07-08,간편결제,배송완료
972,166,2025-07-01,신용카드,배송완료
973,209,2025-12-14,계좌이체,배송완료
974,490,2026-03-08,신용카드,환불
975,679,2026-05-15,신용카드,배송완료
976,17,2026-04-22,휴대폰결제,환불
977,963,2025-11-17,신용카드,취소
978,475,2025-12-29,무통장입금,배송완료
979,431,2026-07-20,휴대폰결제,배송중
980,763,2025-12-27,신용카드,배송완료
981,428,2025-04-24,간편결제,배송완료
982,1094,2025-03-12,간편결제,배송완료
983,926,2025-11-12,간편결제,배송완료
984,600,2025-10-10,신용카드,배송완료
985,570,2026-06-10,간편결제,배송완료
986,969,2025-01-20,신용카드,배송완료
987,926,2025-02-06,신용카드,배송완료
988,292,2025-07-05,간편결제,배송완료
989,469,2025-04-27,간편결제,취소
990,1120,2026-04-03,계좌이체,배송완료
991,216,2025-01-10,휴대폰결제,배송완료
992,691,2025-01-24,계좌이체,배송완료
993,1123,2025-08-04,신용카드,취소
994,1044,2025-12-21,신용카드,배송완료
995,325,2026-06-29,간편결제,배송완료
996,875,2025-05-20,신용카드,배송완료
997,1019,2025-12-25,간편결제,배송완료
998,33,2025-07-22,신용카드,배송완료
999,547,2025-04-27,간편결제,배송완료
1000,1137,2026-06-27,신용카드,배송완료
1001,825,2025-10-19,계좌이체,배송완료
1002,515,2026-03-26,신용카드,배송완료
1003,1134,2025-12-20,신용카드,배송완료
1004,589,2025-09-11,신용카드,배송완료
1005,1196,2025-02-03,신용카드,배송완료
1006,340,2026-04-28,휴대폰결제,배송완료
1007,417,2025-09-13,신용카드,배송완료
1008,361,2025-04-05,신용카드,배송완료
1009,734,2025-05-02,간편결제,취소
1010,1178,2025-08-20,계좌이체,배송준비
